"fips","year","percent_unemployed"
5055,"2008",6.6
5055,"2009",10.1
5055,"2010",9.7
5055,"2011",9.7
5055,"2012",8.7
5055,"2013",8.0
5055,"2014",6.4
5055,"2015",5.3
5057,"2007",5.9
5057,"2008",5.8
5057,"2009",8.3
5057,"2010",9.3
5057,"2011",8.8
5057,"2012",7.3
5057,"2013",7.3
5057,"2014",6.1
5057,"2015",5.2
5059,"2007",5.3
5059,"2008",6.6
5059,"2009",8.6
5059,"2010",8.6
5059,"2011",8.3
5059,"2012",7.2
5059,"2013",7.4
5059,"2014",5.9
5059,"2015",5.2
5061,"2007",5.4
5061,"2008",5.5
5061,"2009",8.0
5061,"2010",7.8
5061,"2011",7.5
5061,"2012",6.7
5061,"2013",6.5
5061,"2014",5.9
5061,"2015",4.4
5063,"2007",6.2
5063,"2008",7.0
5063,"2009",8.8
5063,"2010",8.8
5063,"2011",9.3
5063,"2012",9.2
5063,"2013",9.1
5063,"2014",7.9
5063,"2015",6.7
5065,"2007",5.9
5065,"2008",6.7
5065,"2009",9.2
5065,"2010",10.1
5065,"2011",9.9
5065,"2012",8.8
5065,"2013",8.8
5065,"2014",7.6
5065,"2015",6.9
5067,"2007",7.5
5067,"2008",7.8
5067,"2009",10.9
5067,"2010",11.9
5067,"2011",11.6
5067,"2012",10.8
5067,"2013",11.0
5067,"2014",9.3
5067,"2015",7.8
5069,"2007",7.5
5069,"2008",7.7
5069,"2009",9.8
5069,"2010",10.4
5069,"2011",11.1
5069,"2012",10.0
5069,"2013",10.4
5069,"2014",8.9
5069,"2015",7.2
5071,"2007",4.8
5071,"2008",4.7
5071,"2009",7.2
5071,"2010",8.2
5071,"2011",7.9
5071,"2012",7.4
5071,"2013",7.7
5071,"2014",6.6
5071,"2015",6.0
5073,"2007",7.5
5073,"2008",7.1
5073,"2009",9.5
5073,"2010",9.9
5073,"2011",9.7
5073,"2012",9.5
5073,"2013",9.8
5073,"2014",7.9
5073,"2015",7.9
5075,"2007",6.8
5075,"2008",7.1
5075,"2009",9.2
5075,"2010",9.5
5075,"2011",9.9
5075,"2012",9.1
5075,"2013",9.0
5075,"2014",7.3
5075,"2015",6.3
5077,"2007",9.4
5077,"2008",8.5
5077,"2009",9.2
5077,"2010",8.6
5077,"2011",9.6
5077,"2012",9.5
5077,"2013",9.5
5077,"2014",7.7
5077,"2015",6.9
5079,"2007",7.8
5079,"2008",8.1
5079,"2009",9.9
5079,"2010",9.4
5079,"2011",9.3
5079,"2012",8.7
5079,"2013",8.4
5079,"2014",7.2
5079,"2015",6.3
5081,"2007",4.2
5081,"2008",3.9
5081,"2009",6.0
5081,"2010",7.7
5081,"2011",7.8
5081,"2012",7.3
5081,"2013",7.7
5081,"2014",6.6
5081,"2015",5.7
5083,"2007",5.0
5083,"2008",6.5
5083,"2009",9.2
5083,"2010",8.6
5083,"2011",8.8
5083,"2012",8.0
5083,"2013",7.9
5083,"2014",6.1
5083,"2015",5.9
5085,"2007",4.4
5085,"2008",4.5
5085,"2009",6.3
5085,"2010",6.8
5085,"2011",7.0
5085,"2012",6.4
5085,"2013",6.2
5085,"2014",5.2
5085,"2015",4.3
5087,"2007",4.1
5087,"2008",4.4
5087,"2009",6.8
5087,"2010",7.1
5087,"2011",6.8
5087,"2012",5.9
5087,"2013",5.9
5087,"2014",4.9
5087,"2015",3.9
5089,"2007",5.4
5089,"2008",6.3
5089,"2009",11.8
5089,"2010",10.1
5089,"2011",9.4
5089,"2012",8.3
5089,"2013",7.8
5089,"2014",6.4
5089,"2015",5.4
5091,"2007",4.5
5091,"2008",4.0
5091,"2009",5.6
5091,"2010",5.8
5091,"2011",6.4
5091,"2012",5.9
5091,"2013",6.5
5091,"2014",5.9
5091,"2015",5.2
5093,"2007",7.3
5093,"2008",7.7
5093,"2009",13.9
5093,"2010",12.5
5093,"2011",12.1
5093,"2012",11.0
5093,"2013",11.5
5093,"2014",9.3
5093,"2015",9.3
5095,"2007",6.7
5095,"2008",6.4
5095,"2009",8.1
5095,"2010",9.2
5095,"2011",9.5
5095,"2012",9.1
5095,"2013",8.9
5095,"2014",6.8
5095,"2015",6.3
5097,"2007",5.3
5097,"2008",5.7
5097,"2009",7.1
5097,"2010",8.8
5097,"2011",9.3
5097,"2012",8.5
5097,"2013",8.5
5097,"2014",8.1
5097,"2015",7.0
5099,"2007",5.7
5099,"2008",6.8
5099,"2009",9.3
5099,"2010",10.0
5099,"2011",9.5
5099,"2012",7.8
5099,"2013",7.8
5099,"2014",6.1
5099,"2015",5.2
5101,"2007",5.1
5101,"2008",5.7
5101,"2009",8.0
5101,"2010",6.9
5101,"2011",7.5
5101,"2012",7.3
5101,"2013",7.0
5101,"2014",5.9
5101,"2015",5.1
5103,"2007",7.3
5103,"2008",6.4
5103,"2009",8.0
5103,"2010",9.6
5103,"2011",10.5
5103,"2012",10.5
5103,"2013",9.8
5103,"2014",8.1
5103,"2015",6.6
5105,"2007",4.8
5105,"2008",5.6
5105,"2009",7.9
5105,"2010",8.9
5105,"2011",9.3
5105,"2012",9.1
5105,"2013",9.5
5105,"2014",7.8
5105,"2015",6.3
5107,"2007",7.3
5107,"2008",7.2
5107,"2009",9.5
5107,"2010",10.5
5107,"2011",12.1
5107,"2012",11.6
5107,"2013",11.5
5107,"2014",9.7
5107,"2015",7.9
5109,"2007",5.6
5109,"2008",6.1
5109,"2009",7.7
5109,"2010",9.1
5109,"2011",10.1
5109,"2012",9.1
5109,"2013",8.9
5109,"2014",7.4
5109,"2015",6.2
5111,"2007",7.2
5111,"2008",6.4
5111,"2009",8.9
5111,"2010",9.3
5111,"2011",9.6
5111,"2012",8.7
5111,"2013",8.6
5111,"2014",7.0
5111,"2015",5.7
5113,"2007",4.9
5113,"2008",5.2
5113,"2009",7.6
5113,"2010",7.5
5113,"2011",8.1
5113,"2012",7.4
5113,"2013",7.3
5113,"2014",6.4
5113,"2015",6.0
5115,"2007",4.8
5115,"2008",4.9
5115,"2009",7.5
5115,"2010",7.8
5115,"2011",7.8
5115,"2012",7.3
5115,"2013",7.4
5115,"2014",6.3
5115,"2015",5.5
5117,"2007",5.7
5117,"2008",5.7
5117,"2009",7.9
5117,"2010",9.2
5117,"2011",8.7
5117,"2012",7.6
5117,"2013",7.1
5117,"2014",5.9
5117,"2015",4.8
5119,"2007",4.7
5119,"2008",4.8
5119,"2009",6.7
5119,"2010",7.3
5119,"2011",7.5
5119,"2012",6.9
5119,"2013",6.6
5119,"2014",5.6
5119,"2015",4.7
5121,"2007",9.3
5121,"2008",8.2
5121,"2009",9.2
5121,"2010",10.2
5121,"2011",11.3
5121,"2012",10.8
5121,"2013",9.7
5121,"2014",8.0
5121,"2015",7.4
5123,"2007",9.6
5123,"2008",9.4
5123,"2009",10.4
5123,"2010",10.6
5123,"2011",11.1
5123,"2012",10.8
5123,"2013",10.5
5123,"2014",8.8
5123,"2015",7.5
5125,"2007",4.2
5125,"2008",4.5
5125,"2009",6.6
5125,"2010",6.7
5125,"2011",6.7
5125,"2012",6.1
5125,"2013",5.9
5125,"2014",4.9
5125,"2015",4.2
5127,"2007",4.6
5127,"2008",4.8
5127,"2009",6.8
5127,"2010",7.1
5127,"2011",7.1
5127,"2012",6.7
5127,"2013",6.4
5127,"2014",5.1
5127,"2015",5.0
5129,"2007",4.9
5129,"2008",5.4
5129,"2009",7.7
5129,"2010",9.2
5129,"2011",9.2
5129,"2012",8.2
5129,"2013",8.1
5129,"2014",6.4
5129,"2015",5.8
5131,"2007",5.1
5131,"2008",5.0
5131,"2009",7.6
5131,"2010",8.0
5131,"2011",8.7
5131,"2012",7.9
5131,"2013",7.5
5131,"2014",5.8
5131,"2015",5.0
5133,"2007",4.1
5133,"2008",4.1
5133,"2009",5.9
5133,"2010",7.0
5133,"2011",9.2
5133,"2012",8.8
5133,"2013",8.5
5133,"2014",7.1
5133,"2015",6.4
5135,"2007",6.7
5135,"2008",7.5
5135,"2009",9.2
5135,"2010",9.8
5135,"2011",10.7
5135,"2012",10.2
5135,"2013",9.9
5135,"2014",8.6
5135,"2015",7.1
5137,"2007",5.7
5137,"2008",6.6
5137,"2009",8.8
5137,"2010",7.6
5137,"2011",8.9
5137,"2012",8.3
5137,"2013",8.5
5137,"2014",7.7
5137,"2015",6.5
5139,"2007",6.8
5139,"2008",6.4
5139,"2009",10.3
5139,"2010",11.3
5139,"2011",10.5
5139,"2012",9.2
5139,"2013",8.7
5139,"2014",7.5
5139,"2015",6.4
5141,"2007",5.9
5141,"2008",6.6
5141,"2009",10.5
5141,"2010",11.2
5141,"2011",11.0
5141,"2012",10.1
5141,"2013",9.8
5141,"2014",8.2
5141,"2015",7.0
5143,"2007",3.9
5143,"2008",4.2
5143,"2009",6.3
5143,"2010",6.5
5143,"2011",6.3
5143,"2012",5.6
5143,"2013",5.4
5143,"2014",4.4
5143,"2015",3.6
5145,"2007",6.6
5145,"2008",6.0
5145,"2009",8.2
5145,"2010",8.2
5145,"2011",8.7
5145,"2012",7.9
5145,"2013",7.9
5145,"2014",7.1
5145,"2015",6.5
5147,"2007",8.7
5147,"2008",8.0
5147,"2009",11.0
5147,"2010",10.4
5147,"2011",11.0
5147,"2012",10.2
5147,"2013",9.6
5147,"2014",7.7
5147,"2015",6.7
5149,"2007",4.3
5149,"2008",4.5
5149,"2009",8.2
5149,"2010",8.1
5149,"2011",7.5
5149,"2012",6.7
5149,"2013",6.6
5149,"2014",5.7
5149,"2015",5.3
6000,"2007",5.4
6000,"2008",7.3
6000,"2009",11.2
6000,"2010",12.2
6000,"2011",11.7
6000,"2012",10.4
6000,"2013",8.9
6000,"2014",7.5
6000,"2015",6.2
6001,"2007",4.7
6001,"2008",6.2
6001,"2009",10.3
6001,"2010",10.9
6001,"2011",10.1
6001,"2012",8.7
6001,"2013",7.2
6001,"2014",5.8
6001,"2015",4.7
6003,"2007",7.9
6003,"2008",10.5
6003,"2009",14.1
6003,"2010",12.9
6003,"2011",12.8
6003,"2012",11.4
6003,"2013",9.7
6003,"2014",8.2
6003,"2015",7.9
6005,"2007",5.8
6005,"2008",7.7
6005,"2009",11.4
6005,"2010",14.1
6005,"2011",13.6
6005,"2012",12.3
6005,"2013",10.3
6005,"2014",8.3
6005,"2015",6.6
6007,"2007",6.7
6007,"2008",8.5
6007,"2009",12.3
6007,"2010",13.9
6007,"2011",13.7
6007,"2012",12.2
6007,"2013",10.3
6007,"2014",8.6
6007,"2015",7.2
6009,"2007",6.4
6009,"2008",8.7
6009,"2009",13.6
6009,"2010",14.4
6009,"2011",14.0
6009,"2012",12.4
6009,"2013",9.9
6009,"2014",8.0
6009,"2015",6.5
6011,"2007",11.8
6011,"2008",13.8
6011,"2009",17.6
6011,"2010",20.8
6011,"2011",21.2
6011,"2012",20.7
6011,"2013",18.9
6011,"2014",17.4
6011,"2015",15.3
6013,"2007",4.7
6013,"2008",6.2
6013,"2009",10.0
6013,"2010",11.0
6013,"2011",10.3
6013,"2012",8.9
6013,"2013",7.5
6013,"2014",6.2
6013,"2015",5.0
6015,"2007",7.5
6015,"2008",8.8
6015,"2009",11.8
6015,"2010",13.2
6015,"2011",13.3
6015,"2012",13.5
6015,"2013",11.8
6015,"2014",10.1
6015,"2015",8.6
6017,"2007",5.2
6017,"2008",7.0
6017,"2009",10.9
6017,"2010",12.2
6017,"2011",11.7
6017,"2012",10.2
6017,"2013",8.5
6017,"2014",7.0
6017,"2015",5.7
6019,"2007",8.6
6019,"2008",10.6
6019,"2009",14.7
6019,"2010",16.7
6019,"2011",16.5
6019,"2012",15.1
6019,"2013",13.3
6019,"2014",11.6
6019,"2015",10.2
6021,"2007",8.8
6021,"2008",10.5
6021,"2009",14.1
6021,"2010",15.4
6021,"2011",15.5
6021,"2012",14.2
6021,"2013",12.1
6021,"2014",10.6
6021,"2015",8.7
6023,"2007",5.9
6023,"2008",7.3
6023,"2009",10.7
6023,"2010",10.6
6023,"2011",10.6
6023,"2012",9.6
6023,"2013",8.1
6023,"2014",6.7
6023,"2015",5.6
6025,"2007",18.1
6025,"2008",22.6
6025,"2009",27.4
6025,"2010",28.8
6025,"2011",28.9
6025,"2012",27.4
6025,"2013",25.0
6025,"2014",24.0
6025,"2015",24.0
6027,"2007",4.9
6027,"2008",6.6
6027,"2009",9.0
6027,"2010",9.7
6027,"2011",9.7
6027,"2012",9.1
6027,"2013",7.8
6027,"2014",6.8
6027,"2015",5.8
6029,"2007",8.2
6029,"2008",9.8
6029,"2009",14.1
6029,"2010",15.7
6029,"2011",14.8
6029,"2012",13.2
6029,"2013",11.7
6029,"2014",10.4
6029,"2015",10.2
6031,"2007",8.7
6031,"2008",10.6
6031,"2009",14.2
6031,"2010",16.1
6031,"2011",15.9
6031,"2012",14.9
6031,"2013",13.4
6031,"2014",11.9
6031,"2015",10.5
6033,"2007",8.4
6033,"2008",10.7
6033,"2009",15.0
6033,"2010",15.1
6033,"2011",14.5
6033,"2012",12.8
6033,"2013",10.9
6033,"2014",8.9
6033,"2015",7.7
6035,"2007",8.2
6035,"2008",9.6
6035,"2009",12.3
6035,"2010",14.0
6035,"2011",13.5
6035,"2012",12.5
6035,"2013",10.6
6035,"2014",9.1
6035,"2015",7.3
6037,"2007",5.1
6037,"2008",7.6
6037,"2009",11.6
6037,"2010",12.5
6037,"2011",12.2
6037,"2012",10.9
6037,"2013",9.7
6037,"2014",8.2
6037,"2015",6.7
6039,"2007",7.5
6039,"2008",9.5
6039,"2009",13.4
6039,"2010",16.6
6039,"2011",16.2
6039,"2012",14.5
6039,"2013",12.6
6039,"2014",11.2
6039,"2015",10.5
6041,"2007",3.7
6041,"2008",4.7
6041,"2009",7.5
6041,"2010",7.9
6041,"2011",7.3
6041,"2012",6.3
6041,"2013",5.2
6041,"2014",4.3
6041,"2015",3.5
6043,"2007",6.0
6043,"2008",7.5
6043,"2009",10.3
6043,"2010",12.9
6043,"2011",13.2
6043,"2012",12.2
6043,"2013",10.5
6043,"2014",8.7
6043,"2015",7.2
6045,"2007",5.5
6045,"2008",6.9
6045,"2009",10.0
6045,"2010",11.6
6045,"2011",11.4
6045,"2012",10.0
6045,"2013",8.4
6045,"2014",7.0
6045,"2015",5.9
6047,"2007",10.1
6047,"2008",12.6
6047,"2009",16.6
6047,"2010",18.0
6047,"2011",17.6
6047,"2012",16.3
6047,"2013",14.5
6047,"2014",12.8
6047,"2015",11.4
6049,"2007",8.1
6049,"2008",9.7
6049,"2009",12.1
6049,"2010",15.2
6049,"2011",16.0
6049,"2012",14.4
6049,"2013",12.3
6049,"2014",10.2
6049,"2015",8.8
6051,"2007",4.8
6051,"2008",5.9
6051,"2009",8.8
6051,"2010",10.2
6051,"2011",10.1
6051,"2012",10.4
6051,"2013",8.5
6051,"2014",7.0
6051,"2015",6.1
6053,"2007",7.1
6053,"2008",8.5
6053,"2009",11.5
6053,"2010",12.7
6053,"2011",12.7
6053,"2012",11.6
6053,"2013",10.3
6053,"2014",9.0
6053,"2015",8.1
6055,"2007",4.0
6055,"2008",5.1
6055,"2009",8.4
6055,"2010",10.3
6055,"2011",9.8
6055,"2012",8.4
6055,"2013",6.9
6055,"2014",5.6
6055,"2015",4.6
6057,"2007",4.8
6057,"2008",6.6
6057,"2009",10.3
6057,"2010",11.7
6057,"2011",11.1
6057,"2012",9.8
6057,"2013",8.1
6057,"2014",6.5
6057,"2015",5.5
6059,"2007",3.9
6059,"2008",5.3
6059,"2009",8.7
6059,"2010",9.7
6059,"2011",9.1
6059,"2012",7.9
6059,"2013",6.6
6059,"2014",5.5
6059,"2015",4.5
6061,"2007",4.8
6061,"2008",6.5
6061,"2009",10.2
6061,"2010",11.6
6061,"2011",10.8
6061,"2012",9.4
6061,"2013",7.7
6061,"2014",6.3
6061,"2015",5.0
6063,"2007",8.5
6063,"2008",10.6
6063,"2009",15.4
6063,"2010",18.2
6063,"2011",17.6
6063,"2012",16.2
6063,"2013",13.8
6063,"2014",11.5
6063,"2015",10.4
6065,"2007",6.0
6065,"2008",8.6
6065,"2009",13.1
6065,"2010",13.8
6065,"2011",13.2
6065,"2012",11.6
6065,"2013",9.9
6065,"2014",8.2
6065,"2015",6.7
6067,"2007",5.4
6067,"2008",7.2
6067,"2009",11.0
6067,"2010",12.6
6067,"2011",12.1
6067,"2012",10.5
6067,"2013",8.9
6067,"2014",7.3
6067,"2015",6.0
6069,"2007",7.2
6069,"2008",9.7
6069,"2009",14.0
6069,"2010",15.1
6069,"2011",14.5
6069,"2012",13.1
6069,"2013",11.1
6069,"2014",9.3
6069,"2015",7.6
6071,"2007",5.6
6071,"2008",8.0
6071,"2009",12.7
6071,"2010",13.5
6071,"2011",12.9
6071,"2012",11.4
6071,"2013",9.8
6071,"2014",8.0
6071,"2015",6.5
6073,"2007",4.6
6073,"2008",6.0
6073,"2009",9.4
6073,"2010",10.8
6073,"2011",10.3
6073,"2012",9.1
6073,"2013",7.8
6073,"2014",6.4
6073,"2015",5.2
6075,"2007",4.2
6075,"2008",5.3
6075,"2009",8.7
6075,"2010",8.9
6075,"2011",8.1
6075,"2012",6.8
6075,"2013",5.5
6075,"2014",4.4
6075,"2015",3.6
6077,"2007",8.1
6077,"2008",10.4
6077,"2009",14.9
6077,"2010",16.5
6077,"2011",16.2
6077,"2012",14.4
6077,"2013",12.3
6077,"2014",10.5
6077,"2015",8.9
6079,"2007",4.3
6079,"2008",5.8
6079,"2009",8.8
6079,"2010",10.1
6079,"2011",9.6
6079,"2012",8.2
6079,"2013",6.8
6079,"2014",5.6
6079,"2015",4.6
6081,"2007",3.8
6081,"2008",4.9
6081,"2009",8.2
6081,"2010",8.4
6081,"2011",7.5
6081,"2012",6.4
6081,"2013",5.3
6081,"2014",4.2
6081,"2015",3.4
6083,"2007",4.4
6083,"2008",5.5
6083,"2009",8.2
6083,"2010",9.7
6083,"2011",9.4
6083,"2012",8.4
6083,"2013",7.2
6083,"2014",6.1
6083,"2015",5.3
6085,"2007",4.7
6085,"2008",6.0
6085,"2009",10.6
6085,"2010",10.4
6085,"2011",9.3
6085,"2012",7.9
6085,"2013",6.5
6085,"2014",5.1
6085,"2015",4.2
6087,"2007",5.9
6087,"2008",7.4
6087,"2009",11.1
6087,"2010",13.3
6087,"2011",13.1
6087,"2012",11.8
6087,"2013",10.3
6087,"2014",8.7
6087,"2015",7.5
6089,"2007",7.5
6089,"2008",10.1
6089,"2009",14.3
6089,"2010",16.8
6089,"2011",15.9
6089,"2012",14.2
6089,"2013",11.8
6089,"2014",9.6
6089,"2015",7.8
6091,"2007",8.0
6091,"2008",10.6
6091,"2009",14.9
6091,"2010",15.3
6091,"2011",14.9
6091,"2012",14.3
6091,"2013",12.8
6091,"2014",10.1
6091,"2015",9.0
6093,"2007",8.5
6093,"2008",10.2
6093,"2009",14.2
6093,"2010",16.8
6093,"2011",17.0
6093,"2012",15.6
6093,"2013",13.1
6093,"2014",11.1
6093,"2015",9.4
6095,"2007",5.3
6095,"2008",6.9
6095,"2009",10.4
6095,"2010",12.6
6095,"2011",12.2
6095,"2012",10.7
6095,"2013",9.1
6095,"2014",7.5
6095,"2015",6.1
6097,"2007",4.3
6097,"2008",5.8
6097,"2009",9.4
6097,"2010",10.8
6097,"2011",10.2
6097,"2012",8.9
6097,"2013",7.1
6097,"2014",5.6
6097,"2015",4.5
6099,"2007",8.7
6099,"2008",11.1
6099,"2009",15.5
6099,"2010",16.9
6099,"2011",16.5
6099,"2012",14.9
6099,"2013",12.9
6099,"2014",11.1
6099,"2015",9.5
6101,"2007",9.7
6101,"2008",12.4
6101,"2009",16.5
6101,"2010",18.4
6101,"2011",18.2
6101,"2012",16.8
6101,"2013",14.6
6101,"2014",12.6
6101,"2015",10.8
6103,"2007",7.2
6103,"2008",9.2
6103,"2009",13.6
6103,"2010",15.4
6103,"2011",15.0
6103,"2012",13.7
6103,"2013",11.6
6103,"2014",9.6
6103,"2015",8.0
6105,"2007",10.4
6105,"2008",12.8
6105,"2009",16.8
6105,"2010",17.0
6105,"2011",16.7
6105,"2012",14.6
6105,"2013",11.9
6105,"2014",9.4
6105,"2015",7.8
6107,"2007",9.2
6107,"2008",10.8
6107,"2009",14.9
6107,"2010",17.2
6107,"2011",17.1
6107,"2012",16.2
6107,"2013",14.4
6107,"2014",13.1
6107,"2015",11.7
6109,"2007",6.2
6109,"2008",8.0
6109,"2009",12.2
6109,"2010",15.2
6109,"2011",14.5
6109,"2012",13.0
6109,"2013",10.8
6109,"2014",8.6
6109,"2015",7.1
6111,"2007",4.9
6111,"2008",6.3
6111,"2009",9.6
6111,"2010",10.8
6111,"2011",10.2
6111,"2012",9.1
6111,"2013",7.9
6111,"2014",6.6
6111,"2015",5.7
6113,"2007",5.7
6113,"2008",7.4
6113,"2009",11.0
6113,"2010",12.1
6113,"2011",11.8
6113,"2012",10.6
6113,"2013",9.0
6113,"2014",7.5
6113,"2015",6.4
6115,"2007",9.3
6115,"2008",11.9
6115,"2009",16.8
6115,"2010",17.8
6115,"2011",17.0
6115,"2012",15.4
6115,"2013",13.2
6115,"2014",11.2
6115,"2015",9.2
8000,"2007",3.7
8000,"2008",4.8
8000,"2009",7.3
8000,"2010",8.7
8000,"2011",8.4
8000,"2012",7.9
8000,"2013",6.8
8000,"2014",5.0
8000,"2015",3.9
8001,"2007",4.2
8001,"2008",5.4
8001,"2009",8.5
8001,"2010",10.0
8001,"2011",9.9
8001,"2012",9.4
8001,"2013",8.1
8001,"2014",5.7
8001,"2015",4.3
8003,"2007",4.0
8003,"2008",5.2
8003,"2009",6.3
8003,"2010",9.0
8003,"2011",9.7
8003,"2012",10.5
8003,"2013",9.7
8003,"2014",7.2
8003,"2015",5.2
8005,"2007",3.7
8005,"2008",4.9
8005,"2009",7.3
8005,"2010",8.6
8005,"2011",8.3
8005,"2012",7.7
8005,"2013",6.6
8005,"2014",4.9
8005,"2015",3.7
8007,"2007",3.8
8007,"2008",5.1
8007,"2009",7.5
8007,"2010",10.6
8007,"2011",10.1
8007,"2012",10.0
8007,"2013",8.7
8007,"2014",5.9
8007,"2015",4.0
8009,"2007",2.5
8009,"2008",3.4
8009,"2009",3.7
8009,"2010",4.9
8009,"2011",4.8
8009,"2012",4.5
8009,"2013",4.1
8009,"2014",2.7
8009,"2015",2.1
8011,"2007",4.8
8011,"2008",6.2
8011,"2009",6.5
8011,"2010",8.1
8011,"2011",8.2
8011,"2012",8.4
8011,"2013",7.7
8011,"2014",5.2
8011,"2015",3.9
8013,"2007",3.3
8013,"2008",4.1
8013,"2009",6.1
8013,"2010",7.0
8013,"2011",6.5
8013,"2012",6.2
8013,"2013",5.5
8013,"2014",4.1
8013,"2015",3.2
8014,"2007",3.5
8014,"2008",4.5
8014,"2009",6.9
8014,"2010",7.4
8014,"2011",7.0
8014,"2012",6.6
8014,"2013",5.8
8014,"2014",4.2
8014,"2015",3.3
8015,"2007",3.6
8015,"2008",4.5
8015,"2009",6.3
8015,"2010",7.7
8015,"2011",7.2
8015,"2012",6.8
8015,"2013",6.1
8015,"2014",4.4
8015,"2015",3.4
8017,"2007",2.5
8017,"2008",2.7
8017,"2009",2.6
8017,"2010",4.1
8017,"2011",4.2
8017,"2012",4.5
8017,"2013",4.2
8017,"2014",2.9
8017,"2015",2.7
8019,"2007",3.7
8019,"2008",4.6
8019,"2009",7.2
8019,"2010",8.1
8019,"2011",7.4
8019,"2012",7.0
8019,"2013",6.2
8019,"2014",4.6
8019,"2015",3.7
8021,"2007",5.5
8021,"2008",7.3
8021,"2009",7.4
8021,"2010",9.6
8021,"2011",10.5
8021,"2012",10.6
8021,"2013",10.6
8021,"2014",7.8
8021,"2015",5.6
8023,"2007",7.1
8023,"2008",7.7
8023,"2009",9.1
8023,"2010",10.6
8023,"2011",11.7
8023,"2012",11.4
8023,"2013",11.2
8023,"2014",9.1
8023,"2015",6.5
8025,"2007",6.3
8025,"2008",7.4
8025,"2009",8.6
8025,"2010",9.1
8025,"2011",8.9
8025,"2012",8.1
8025,"2013",7.2
8025,"2014",5.8
8025,"2015",4.5
8027,"2007",4.0
8027,"2008",5.1
8027,"2009",6.2
8027,"2010",6.6
8027,"2011",6.3
8027,"2012",6.3
8027,"2013",6.4
8027,"2014",4.6
8027,"2015",3.5
8029,"2007",3.3
8029,"2008",4.4
8029,"2009",7.1
8029,"2010",10.7
8029,"2011",10.4
8029,"2012",9.6
8029,"2013",8.8
8029,"2014",7.0
8029,"2015",5.7
8031,"2007",4.1
8031,"2008",5.4
8031,"2009",8.1
8031,"2010",9.1
8031,"2011",8.6
8031,"2012",7.8
8031,"2013",6.6
8031,"2014",4.8
8031,"2015",3.7
8033,"2007",5.0
8033,"2008",7.2
8033,"2009",13.1
8033,"2010",17.7
8033,"2011",12.8
8033,"2012",10.2
8033,"2013",8.2
8033,"2014",3.9
8033,"2015",3.1
8035,"2007",3.1
8035,"2008",4.2
8035,"2009",6.2
8035,"2010",7.0
8035,"2011",6.4
8035,"2012",6.0
8035,"2013",5.3
8035,"2014",4.0
8035,"2015",3.1
8037,"2007",2.8
8037,"2008",3.6
8037,"2009",7.0
8037,"2010",8.5
8037,"2011",7.8
8037,"2012",7.2
8037,"2013",6.0
8037,"2014",4.2
8037,"2015",3.1
8039,"2007",3.7
8039,"2008",4.8
8039,"2009",7.0
8039,"2010",8.1
8039,"2011",7.5
8039,"2012",7.1
8039,"2013",5.9
8039,"2014",4.3
8039,"2015",3.1
8041,"2007",4.2
8041,"2008",5.7
8041,"2009",7.9
8041,"2010",9.3
8041,"2011",9.1
8041,"2012",8.8
8041,"2013",7.8
8041,"2014",6.0
8041,"2015",4.6
8043,"2007",4.7
8043,"2008",6.3
8043,"2009",8.5
8043,"2010",11.7
8043,"2011",12.0
8043,"2012",11.7
8043,"2013",10.7
8043,"2014",8.2
8043,"2015",6.2
8045,"2007",2.5
8045,"2008",3.1
8045,"2009",7.0
8045,"2010",10.3
8045,"2011",9.5
8045,"2012",8.5
8045,"2013",7.4
8045,"2014",5.2
8045,"2015",4.1
8047,"2007",3.5
8047,"2008",4.2
8047,"2009",6.0
8047,"2010",8.0
8047,"2011",7.2
8047,"2012",6.7
8047,"2013",6.0
8047,"2014",4.4
8047,"2015",3.1
8049,"2007",2.6
8049,"2008",3.7
8049,"2009",6.7
8049,"2010",8.8
8049,"2011",8.1
8049,"2012",7.2
8049,"2013",5.8
8049,"2014",4.0
8049,"2015",3.2
8051,"2007",2.8
8051,"2008",3.6
8051,"2009",5.4
8051,"2010",6.4
8051,"2011",6.0
8051,"2012",6.0
8051,"2013",5.5
8051,"2014",4.0
8051,"2015",2.9
8053,"2007",2.8
8053,"2008",3.3
8053,"2009",3.2
8053,"2010",5.7
8053,"2011",5.1
8053,"2012",4.8
8053,"2013",4.6
8053,"2014",3.7
8053,"2015",3.0
8055,"2007",4.7
8055,"2008",6.4
8055,"2009",8.7
8055,"2010",14.0
8055,"2011",13.6
8055,"2012",14.2
8055,"2013",13.7
8055,"2014",10.0
8055,"2015",7.7
8057,"2007",2.5
8057,"2008",3.2
8057,"2009",4.1
8057,"2010",8.8
8057,"2011",6.0
8057,"2012",5.2
8057,"2013",4.8
8057,"2014",3.6
8057,"2015",3.7
8059,"2007",3.6
8059,"2008",4.7
8059,"2009",7.1
8059,"2010",8.4
8059,"2011",8.0
8059,"2012",7.4
8059,"2013",6.2
8059,"2014",4.5
8059,"2015",3.5
8061,"2007",2.6
8061,"2008",3.7
8061,"2009",4.2
8061,"2010",6.4
8061,"2011",5.0
8061,"2012",4.5
8061,"2013",4.4
8061,"2014",3.4
8061,"2015",2.6
8063,"2007",2.7
8063,"2008",3.4
8063,"2009",3.9
8063,"2010",4.5
8063,"2011",4.7
8063,"2012",4.4
8063,"2013",3.9
8063,"2014",3.0
8063,"2015",2.4
8065,"2007",3.6
8065,"2008",4.6
8065,"2009",8.6
